id,X4,X11,X18,X26,X50,X3112
184132477,0.9560333892132407,152.63992240908163,19699.08215911923,3461.3089094962847,15.035741754364244,398150.7960231518
185689798,1.1008668452408972,146.74998124916385,19704.425189151076,3487.3055863592535,14.92632240067187,399378.9000897741
71880352,0.9548744613231115,149.58182777961343,19699.860810136168,3463.4643914404874,14.748793158377469,398453.42078359507
196568714,0.9377571174902605,151.86944090678318,19699.36333510281,3461.8999178342906,14.825164704259874,397991.26718116313
195552361,1.0813117472633142,141.20966905484713,19702.15368353235,3495.044741634028,15.433761833124978,399286.3870297347
184484837,1.3300025358848386,137.16280462542966,19712.38834306042,3463.165889301369,15.78133866552408,399205.7296260102
178391332,0.9702845353969444,152.63137544393126,19700.509709494505,3471.949171111725,14.941956996078048,400139.9856334521
180896710,0.8754104464213802,148.79100112177537,19699.255190018786,3461.0656942166815,14.865085804401211,397814.76731918566
195417424,1.0429245720565592,149.4530412212643,19703.365120607126,3467.539520325639,14.845798459350274,401770.60318136186
195276621,1.0385566073223966,152.87003224305698,19699.731032829353,3471.6022914518358,15.119976792544495,398388.240824445
177741332,1.0241570524900419,149.20972521888748,19700.53133984122,3470.6666515986476,15.14416732696738,399736.4386036962
195033308,1.1715136389361822,144.09770831156752,19700.423188345118,3468.5276329149083,15.107452301342047,398014.86467911303
194331464,1.0049616379183122,152.11976641692743,19700.379927912916,3468.242022315522,14.939225706147152,399438.9792878608
190144687,0.9456718968841095,148.9076086382687,19699.47148078053,3463.5765740546462,14.942531204622826,398225.11895297194
179333465,0.948184056027783,148.7533499565691,19699.47148078053,3461.8733107883622,15.05857811180228,398010.4946665292
138597585,1.0716403365455427,146.06134114420954,19705.485314728194,3486.6528173633815,15.066210342443528,400655.659875702
194487347,0.9547428987540445,152.8647452202901,19699.298447981153,3467.0312946095123,15.057404265687307,398264.03472552856
195152409,1.1680549622517982,142.57063522458583,19701.05047528733,3466.549786165652,15.328424614863788,398110.14287862997
195619657,1.0511969260205458,141.76052070250896,19699.449851597492,3461.090394988787,15.443567990744748,397664.5420089749
74506679,1.1068209105113693,145.9420751513294,19704.295381775377,3502.639546632991,15.357934882276838,401020.50559618924
194712698,1.0968881282337044,140.7996359765662,19700.72601403042,3462.179304163205,15.34927006958004,398176.5888799246
195250779,1.0270482805747583,149.67957928356535,19699.882439770423,3465.824794884553,14.934199141480397,398544.4280912347
170408904,0.9555247473466302,157.53842643289593,19699.34170603851,3457.82762018227,14.49784726700466,398139.8673505337
194243689,0.9815207782513464,147.06620769308975,19699.644515099775,3462.684917692956,15.09984891530099,398045.8931481879
183945769,1.0483706707575018,145.77848349630312,19700.27177724803,3466.922806633579,15.058449976263134,398292.02145190694
142395367,0.9581123407842606,148.1764644777498,19699.51473921785,3462.9244446101475,14.982612069975655,398184.8954098194
192061226,1.015864983447243,146.93119792326272,19700.682752933244,3474.7063809763317,15.014201075096448,398974.3683934669
192203458,0.9693811303944851,149.96943001382326,19699.55799775017,3463.7800331508006,14.949316738997275,398149.4845665986
195914715,0.9845229632133653,148.2752511661998,19699.731032829353,3461.367815767642,14.981283768688444,398317.3861214396
175715077,1.0100760229940033,144.64307041149493,19699.51473921785,3462.757154224656,15.370667030390505,398021.8567990483
163862733,0.8863360933383292,153.8128592018994,19699.795921375895,3463.757214713227,14.689236422990824,399054.5409064606
190049872,1.0840254559605176,148.33501081202897,19701.850835901914,3478.836752774936,15.090157455374491,399842.66503295756
37398602,1.0810199123409971,149.30477457824412,19699.795921375895,3463.3579163881245,14.713642463654715,397916.98789637693
188396344,1.1483142406387934,144.96605713883224,19703.949232954164,3496.2095904885114,15.234733574260728,399461.78543723363
194279631,1.0434877627030212,146.43499749256566,19709.207023367697,3497.0945209114266,15.030662086367998,402764.8088214739
192810752,0.9868044076483397,149.59997680211015,19699.644515099775,3464.059571210998,15.318994319567148,398387.36599818786
151801422,1.1172889698862127,143.02484370783353,19706.199308992156,3498.5231674231536,15.339843792318748,400636.7444872042
193463071,0.9999794539181287,150.3068684094489,19699.709403361336,3463.3807321952127,14.8277448982729,397963.3015878405
195576548,0.9367543716380088,150.81676838425807,19699.75266232112,3463.9911108247165,15.342694651378302,398111.0170961277
190026274,1.0124654116751606,147.29761824149313,19699.687773917067,3467.1454961464715,15.33839119493636,398330.9437623797
191247351,1.0747308741430401,145.9403926590011,19700.120367314634,3468.091610188127,15.395829144123585,398368.5576983055
163914571,1.1009251479489723,144.512744478666,19708.64439441097,3528.9292075937437,15.202997731135177,401722.5231826484
106911166,0.9758251470070942,149.16443419645094,19699.687773917067,3461.5255374940266,14.826670441159548,398221.62109227135
195839253,1.0136050225858604,151.54064017991183,19699.38496419086,3464.266862297491,14.66708497707545,398025.7899204915
114643132,0.9040405045030974,147.61964398247935,19699.75266232112,3465.7505917337953,15.128292079783652,398456.0457032833
180084704,0.926067224517366,150.05235932246185,19699.75266232112,3466.863805826242,15.255426491763263,398309.514154588
191825838,0.9718656843826368,147.2863786703958,19699.687773917067,3464.5426357214988,15.529005076765436,397972.04062465753
55778371,1.0189259765213847,149.70357512585437,19704.576632170196,3481.9243727833905,14.865346946564522,402713.0725336188
174052276,1.0785870311572252,147.9812006915426,19705.442043180003,3479.379180687521,14.834058906478976,399845.2991046681
183253040,0.9433215781029258,152.20020835486386,19699.55799775017,3461.3545142639023,14.653113498078689,398267.09567794134
193727406,1.0396108383512395,148.22601233816192,19699.428222438197,3463.289469868683,15.064179940402061,398079.10940116085
178536175,0.9136530372955586,145.17670794915495,19699.75266232112,3465.520381812577,15.348461153812897,398555.8054661216
188689207,1.0534853330584821,151.29708168275928,19701.24515460645,3490.540605087231,15.119034709386055,399939.2590099174
195990354,1.0441179479358134,148.7277101493253,19704.706441398706,3495.7796834459477,15.161066295855933,401389.6499147665
195069016,0.8892290441146732,149.8862173997105,19699.255190018786,3462.281941538437,14.952878941423231,398287.211093352
196069183,0.9761912922921246,149.5961989960552,19699.32007699796,3460.1082001683585,14.936240723126856,397916.55100042396
175152250,1.3602638855542866,135.9603026710586,19712.366699695212,3458.461702155391,16.09535954703419,398979.6251139249
187765663,0.9755559952599056,147.4312650216741,19699.32007699796,3462.5385482886,15.287267582301194,397955.8735574274
194016377,0.9196048044759847,152.07901871851547,19699.493109987317,3461.8067940681967,14.849861806563272,398864.43119758274
182400228,1.1532934865539992,146.07689778862112,19708.471281040143,3522.855167636517,15.284964044848712,400365.42897425866
175171293,0.9209555268979803,153.95537553302174,19699.34170603851,3461.8295996568463,14.835272350689891,398816.6989812708
140957344,0.9823805153849502,162.86231449539025,19698.952386941954,3461.1758990227086,14.449513329917975,401057.05247063376
106268113,1.0536400823741698,149.0616181286318,19700.05547769941,3462.5271431403116,14.894795632696898,398281.96349573316
187872780,1.0856214148687084,147.19342230695548,19706.610408334116,3515.438460662276,15.148944376056466,401735.31454711687
150935267,0.9531918066116407,145.1214073966968,19699.406593302654,3461.744079474066,15.625011919716929,397894.2699428835
188991739,1.1640370797886144,139.90178004265945,19700.855797891945,3468.5238246188774,15.477314112304587,398090.9105793594
192000002,0.928279371719916,148.84140815860047,19699.428222438197,3463.177296553611,15.089676980552117,398066.434451284
164511185,0.8494317362134739,150.83258310586484,19699.666144496547,3461.991143544258,14.667833824994588,398401.3634488295
149501309,1.127708439265054,148.75237001009523,19699.666144496547,3463.0917430776594,14.642872722645672,398767.65898434084
194293372,0.9203282776374229,145.80057326642424,19699.32007699796,3462.694422413663,15.228328441936977,398040.2116983048
10970246,1.121928779208321,146.8408034685474,19703.47328825387,3515.5832063013313,15.26114343863502,399325.8449554611
146619975,0.9843663708645227,143.1251458947966,19699.860810136168,3464.181281905177,15.259606144209936,398155.1675761943
167026893,1.1255643427285513,146.27390472139453,19707.21625457518,3512.2921990670648,15.184830728539591,400321.0334035597
181706236,1.0056204480290287,146.0416972337193,19699.55799775017,3464.7937037204965,14.929731593174159,398191.8905167668
184940963,1.1461094952617288,143.81194248623407,19708.557837535485,3528.7839124653515,15.281758971068763,401414.3303792045
195399294,1.0108904810316077,148.27508836627138,19699.96895854493,3464.0215374960267,15.166056820289988,398080.8577017818
180728583,0.9535965124014192,150.45513901471278,19699.644515099775,3460.3380505655305,14.921332943510414,398408.7997945174
191942861,0.937407828325004,147.00131005581136,19699.12541670163,3462.139390450094,15.341911349283343,397754.49569909537
48631754,1.0409298698657186,148.39015107431274,19700.16362717686,3466.5117251093134,15.125651283520028,398680.97802829125
194657669,0.9599614018657489,155.03948735134404,19699.75266232112,3462.6602055412163,14.656371782571549,398508.1101831359
195627336,1.033388065911713,149.67966145454355,19700.59623102388,3471.1296760530868,14.847167727964552,398728.2562137237
108110980,1.1194038116797336,145.14841757035438,19703.949232954164,3530.789513690253,15.455692328018626,400417.30330305785
194830389,0.9358117041381065,153.5718030977936,19699.276818988095,3462.107079686027,14.72854083879284,398092.6589318092
190947649,0.9884039837601886,146.21320952579407,19699.795921375895,3459.0503253943607,14.987461574894803,397983.40165941685
159127588,1.0452586766601726,144.58463938773662,19706.09112638017,3546.425648583894,15.43671489064136,401340.73419322184
193522606,1.0213867824060632,151.25157223467104,19700.141997233874,3467.8593409837836,14.93211275302718,399044.46369459794
195274799,0.9292591280694341,149.58379860760772,19699.276818988095,3460.4976251095577,14.961163932696973,398031.9081866551
194813565,1.2152540766016842,137.69144438717987,19706.48058656279,3468.7104360417443,16.98514581867114,397858.8849451756
195765611,0.9759276985444119,156.01093881404603,19699.298447981153,3462.4149945164227,14.647668550986795,399153.57400323596
139303237,1.0027346885986779,149.92374378100592,19700.05547769941,3465.189362945821,14.805587778396488,398656.02791277925
193325416,1.077946286818763,146.69416193916672,19703.278586917277,3522.296293560885,15.367553659378563,399736.87749781064
189545031,1.1558719834392759,142.3314915716874,19702.564698476806,3470.146537303651,15.206048546800941,398830.7115166459
159906068,1.0369374673149716,144.18768062153066,19699.55799775017,3465.699221252385,15.117300101886347,398088.2880650817
62639943,0.9288721290909925,153.05729390272936,19699.904069428427,3467.276832564405,14.75841931986504,398767.22115438717
196289757,0.963021288014549,150.38230634036017,19699.493109987317,3463.8579972800544,14.772000572008414,398222.05832317873
193216694,1.1682128576732902,140.87958278355725,19704.663171560853,3474.324893706745,15.569838478055294,399513.54268324154
167040767,1.0882008455646013,145.5515370789558,19703.732893028846,3475.923605328381,15.118802310232654,399974.38987773104
193241912,0.9235615652874458,149.67448477101547,19699.276818988095,3460.6629065021925,14.982702546793044,398187.51856052404
190052571,0.935174970271186,153.3301146741355,19699.601256377475,3464.529322017415,14.929924203004116,398011.36866520747
196213458,0.9778157336348539,150.63927709970932,19699.38496419086,3461.2310027416142,14.837271899778239,398065.99739124504
195594228,0.991904427957425,145.39189510220805,19701.461467217294,3472.3532724383313,15.110919455309796,398624.0765364318
184860433,0.9681520571571938,158.06530912906808,19699.34170603851,3459.621955433324,14.570071573255387,398166.53383873706
195301179,0.9200637667537003,149.5276401841962,19699.493109987317,3462.9738728616226,15.14784248606546,398028.8490418175
195587052,0.8964324112873641,152.11926535434878,19699.276818988095,3460.8547948024993,14.766957312238622,398852.16916558315
194531229,0.996102012342615,150.15058317704674,19699.731032829353,3462.4397049181516,14.811725658423255,398351.49977561645
195186149,0.963352272856628,145.53891267646563,19699.96895854493,3465.5698471173114,15.066685934409653,398721.2516843457
195685143,1.0137079282922117,146.59135858364715,19701.56962441335,3467.394849241492,14.869623802170983,399059.3605325276
196289264,1.0339499869271802,150.40707540138783,19700.812536509773,3482.4577231294465,15.012433166782188,399025.6243724203
50850401,1.056391849897632,147.1654660489383,19711.39277285577,3505.5462173333267,15.104587108342606,401842.5133660253
193927535,0.9894971668729645,151.84384750839578,19699.795921375895,3465.1437076524962,14.814803685592153,399247.8097166955
37490240,0.975476275417363,152.560001838706,19699.060530363648,3460.7199019162485,14.765246886961974,397764.1036063651
195601621,0.975866849384923,146.75755433532322,19700.012218074673,3465.8647510853157,15.362661288455708,398327.0076255361
195145576,1.0212167056718795,150.6560656905373,19701.24515460645,3468.078282845881,14.732325414101274,399184.6912438874
192899514,1.051303642588565,148.35854676276742,19701.15863022712,3479.8433674875364,15.147534802798726,399642.9651391506
195319528,1.1320502104529757,142.872757429838,19701.656150597704,3470.9181633919857,15.844075050362752,398007.8726820096
174354300,1.168458250151569,147.51902649137406,19700.46644887231,3477.4314176118037,15.226175885452372,398694.98579507304
192830798,0.9461518549051907,148.11530507853183,19699.536368472138,3464.135639893734,15.28860622709368,398460.8581009572
195292138,1.1269018622951634,151.0222404410316,19704.122306604655,3483.21678900994,14.583643625158563,399257.89206372766
194377478,0.9580793071169743,147.75731421841337,19699.55799775017,3466.9760985484163,15.35420875070647,398283.71268725727
195099418,0.9170862965722977,147.26802524353957,19699.904069428427,3464.827941675472,15.227559338274878,398652.52626713534
195766399,1.122986351801365,145.03475382509248,19700.59623102388,3467.1702403086238,15.196109563801897,398169.5940417837
168452055,1.0332868750117772,151.85793584874483,19706.350765646694,3509.2046207976923,14.708711987352373,400464.34769991465
191043479,1.0226819241250145,152.15175432696117,19700.639491931062,3469.285567039983,14.780607278068043,399224.13911992294
184389310,1.061347877937127,151.53282027360495,19700.379927912916,3470.843851192441,14.611627793685235,398938.0113064679
178082284,1.0801731302293522,147.03028444135137,19705.615129942897,3489.686069465876,15.044390627988978,400874.7915427132
195133546,0.9469181761219506,154.1440513307376,19699.55799775017,3464.074784813913,14.627237900443095,398635.0185002676
195719233,1.0021439284819942,154.7915801068692,19699.51473921785,3465.155121419434,14.644050429385665,400258.18472757936
83229628,1.1412126082420029,143.43245892268146,19702.413270920762,3480.21017616188,15.203064500301771,398574.1849885836
195928056,0.9033183054004202,143.5022407878709,19699.96895854493,3471.495566221261,15.264071847431707,399934.8678684055
195089753,1.1654611143101599,140.67817899769508,19703.905964779075,3489.032854880844,15.40331942688025,399051.47390199784
65747774,1.0332668529523408,149.10008399362346,19706.675319540493,3499.779475789071,14.966762388700138,403471.6519224353
196447445,1.1194466375066696,142.5773664567825,19708.5145592403,3487.6750962827173,15.297862448030127,398934.0691708412
140006504,1.0388518289185145,147.16603158534576,19700.55297021169,3466.211057454867,15.139283738933374,398642.0215147454
194148538,0.9278449945034126,146.73040582665067,19699.55799775017,3466.1330403631973,15.26762523507664,398155.1675761943
175169083,1.0433659803804058,145.42294727227363,19699.709403361336,3463.530940010478,15.476120368979432,397954.9996806116
195520668,1.0709848814762135,147.11061934569335,19707.757204458176,3504.1762613902924,15.117071878873544,401270.2355341026
183330205,0.9263375137650791,149.90300435640657,19699.51473921785,3464.6263230329837,15.012111751272913,398105.7718199371
192229054,1.0532705101730018,147.545996914045,19699.601256377475,3462.7590552063666,14.916107682001204,397998.2588865497
135707163,1.032771049658122,148.7137489283415,19699.96895854493,3463.3693242728805,14.877094926098472,398465.6705567534
182310594,0.9346596431955572,151.69570735040787,19699.493109987317,3461.2348030304274,14.659103668165205,398186.64417503576
184742957,0.9547332596533429,144.84156271382523,19699.644515099775,3463.9188485514637,15.491731262515405,397846.21700730687
196588153,1.0765568657816755,143.79118020194727,19700.53133984122,3467.688004820093,15.062894022817565,398344.0644994399
192306460,0.936309916672644,150.83630932876878,19699.666144496547,3464.278273176206,15.129342713395056,398379.9300525642
137916220,0.938919817976266,150.50255700361828,19699.601256377475,3462.3047502572495,14.751238588253615,398275.40409593657
194779190,1.1042698792627756,143.2070420790624,19704.59826698223,3477.4695985624526,15.121956603502857,398917.86302252347
185418894,1.098167842674417,140.42332150453052,19704.403554529075,3472.8241479288827,15.895542283875203,398358.93519057584
35117180,1.1554014417925866,150.00442437903484,19699.94732881568,3482.142291011693,15.000063635957924,398998.0241809592
196059763,1.1058019049137995,145.0803042134972,19701.504730024466,3472.3532724383313,14.761822578764159,398887.6425045628
190608505,0.9770766921740743,150.35201106945553,19699.32007699796,3462.631691739128,14.86912177924613,397997.3849166593
104014497,1.0984111563964603,145.72263372111036,19706.350765646694,3525.935399656995,15.213889153898462,400756.4103601995
179713942,0.9405703037367023,144.23565714859797,19700.185257143596,3463.7058737782986,15.153955867946237,398150.3588704874
195577504,1.099411893200819,150.55098172573102,19703.127153874517,3493.39696139273,14.789137809214896,400350.0438131234
154982096,0.9858619471265826,147.93928752027975,19704.619901818016,3475.179483365191,14.910352185190145,402509.2873869285
194516787,1.1503899053688462,145.230993096893,19702.716127196683,3488.5463756755403,15.355030613771735,399727.2219386074
172692765,0.963346926425065,148.86551480165858,19699.77429183663,3461.2272024569734,15.039762139507307,398449.0459558752
15190412,1.0219089855638732,149.00033877885036,19699.666144496547,3463.570869766244,15.11752832834464,398046.7672245984
194688065,1.063425668384312,156.45212829696933,19699.860810136168,3459.8612704739157,14.5800413183587,399589.87492535124
165972338,1.0222086574432478,150.50594457462307,19700.812536509773,3472.55534073885,14.733295974659702,399232.4675032054
195469766,0.9613108856945135,149.95724565732243,19699.276818988095,3462.5575569525636,15.125493514690433,398386.9285857797
195440289,1.1345970077815009,145.13710296250795,19705.831490534503,3541.1203877845974,15.447349728902914,399687.7243522795
21869570,1.0669570273471871,149.3181355029288,19702.11041930013,3485.447143243913,14.941116230519574,400922.3298848319
68421234,0.9593608935791624,151.29425770547377,19699.536368472138,3465.9541785371516,14.999503685386605,398544.4280912347
191733756,0.9581433702109297,147.4319125165215,19699.34170603851,3460.2259728446875,15.183672047315738,398007.8726820096
194731643,0.9841110159680361,154.03205269954427,19699.34170603851,3464.711914419756,15.08267041413656,398204.569461327
195894447,0.9797603326554758,150.04263931601113,19699.75266232112,3465.364380476188,14.845590634974299,398501.1095211019
196318617,0.8729423589730169,151.7836741688414,19699.51473921785,3461.265205491147,14.638078464518225,398172.6542683503
189428111,0.9188114220480638,144.912587004168,19700.379927912916,3464.576871195503,14.765879153791708,398778.1670474468
143601569,0.974694304647512,148.63604725492064,19699.75266232112,3467.2730256417,15.154405111650282,398066.434451284
170069369,0.9756751436748157,150.59809921959538,19699.47148078053,3459.310490809551,14.865277580229947,397862.8164561844
7625654,1.047658905539311,152.45074429761942,19699.882439770423,3470.2837027364553,14.911670104297993,398447.73351692583
37931430,0.8667816773704206,151.74834803107015,19699.817550938904,3464.4209123314995,14.606531033676326,399138.67364832875
141074645,1.0984164798104998,149.46223072196466,19699.990588297926,3472.1893388721105,15.254706266523261,398622.7635209546
153759339,1.1984680929815361,146.8455596846757,19702.08878721965,3486.853803593829,14.956749899847464,399130.34722167865
195756938,1.015032178518662,152.9568326873741,19701.52636146368,3484.459949314146,14.736588268775561,401201.0707623863
144230619,0.9937633162020336,148.3675060642905,19700.03384787517,3467.3586824135746,15.028397215104043,398607.00767256645
193666800,0.995956574427014,155.63993075078244,19699.882439770423,3467.373910505665,14.748695997353169,399495.99710280506
185055126,0.9741877634902941,152.09087450468832,19699.36333510281,3464.264960488026,14.909414978191483,397948.88259663136
182204596,0.9566645030015599,150.9686913375871,19699.493109987317,3462.985279481385,14.899575815751854,398269.28208692535
127342934,0.9671129773048907,148.24944960851428,19699.55799775017,3464.584479124557,15.198224495682418,398268.4075218914
196367737,0.9244467875687239,148.57347470331692,19699.622885726752,3462.435903306407,15.05257757881209,398382.117080987
196238244,1.1326965022686215,138.81480556192878,19701.721045485352,3469.2455714023645,15.77142193246121,398121.07073533116
194175819,0.8920053173469773,152.81524070632616,19699.406593302654,3464.730935015077,14.773302207164019,398195.3881163228
195575061,1.036610414067892,148.7729502417927,19699.233561073226,3460.566016452538,14.910736907300688,397678.5140629951
120353425,1.081377251229765,149.26584618608132,19699.795921375895,3463.2400371125805,14.857902114030498,398026.6639527569
176568959,1.3620646193213282,136.72856349707266,19712.17191047771,3454.9643094013572,15.83842666386391,399197.40180050617
103496944,1.0405776982914545,145.671043709825,19705.377136035877,3477.179433851058,15.160679276273006,401710.61434736365
194190565,0.9144690430594146,149.45402578359932,19699.406593302654,3459.4928081618523,15.007888661154148,398042.8338958664
81827034,0.9481008231695137,149.31780761316648,19699.47148078053,3464.432323717636,14.737170765937055,398261.41107075626
195998245,1.2903069086481902,136.97731686966412,19713.60040943929,3458.14654508529,15.909453758708331,399256.57696054515
184390247,0.8447606005594891,153.79234164079847,19700.03384787517,3464.6073030119587,14.528565745727231,398540.9274258419
194983063,1.010962539222353,150.38461794679318,19699.536368472138,3465.1265870725815,14.992106889247074,398070.36801322893
